Id,DateOfPrice,Value
id_2,05/05/2025 00:00:00,19.5
id_3,05/05/2025 00:00:00,21.92
id_4,05/05/2025 00:00:00,12.67
id_5,05/05/2025 00:00:00,14.3
id_6,05/05/2025 00:00:00,20.11
id_7,05/05/2025 00:00:00,17.62
id_0,05/06/2025 00:00:00,15.52
id_1,05/06/2025 00:00:00,13.55
id_2,05/06/2025 00:00:00,18.75
id_3,05/06/2025 00:00:00,20.97
id_4,05/06/2025 00:00:00,12.71
id_5,05/06/2025 00:00:00,14.23
id_6,05/06/2025 00:00:00,20.15
id_7,05/06/2025 00:00:00,17.56
id_0,05/07/2025 00:00:00,15.57
id_1,05/07/2025 00:00:00,13.47
id_2,05/07/2025 00:00:00,18.41
id_3,05/07/2025 00:00:00,21.61
id_4,05/07/2025 00:00:00,12.53
id_5,05/07/2025 00:00:00,14.33
id_6,05/07/2025 00:00:00,20.53
id_7,05/07/2025 00:00:00,17.79
id_0,05/08/2025 00:00:00,15.34
id_1,05/08/2025 00:00:00,13.16
id_2,05/08/2025 00:00:00,17.96
id_3,05/08/2025 00:00:00,21.53
id_4,05/08/2025 00:00:00,12.66
id_5,05/08/2025 00:00:00,14.5
id_6,05/08/2025 00:00:00,20.9
id_7,05/08/2025 00:00:00,17.74
id_0,05/09/2025 00:00:00,15.31
id_1,05/09/2025 00:00:00,13.19
id_2,05/09/2025 00:00:00,17.53
id_3,05/09/2025 00:00:00,21.93
id_4,05/09/2025 00:00:00,12.67
id_5,05/09/2025 00:00:00,14.45
id_6,05/09/2025 00:00:00,20.65
id_7,05/09/2025 00:00:00,17.63
id_0,05/12/2025 00:00:00,15.86
id_1,05/12/2025 00:00:00,13.59
id_2,05/12/2025 00:00:00,17.32
id_3,05/12/2025 00:00:00,23.11
id_4,05/12/2025 00:00:00,12.66
id_5,05/12/2025 00:00:00,14.69
id_6,05/12/2025 00:00:00,20.62
id_7,05/12/2025 00:00:00,17.72
id_0,05/13/2025 00:00:00,15.67
id_1,05/13/2025 00:00:00,13.91
id_2,05/13/2025 00:00:00,17.26
id_3,05/13/2025 00:00:00,23.08
id_4,05/13/2025 00:00:00,12.55
id_5,05/13/2025 00:00:00,14.7
id_6,05/13/2025 00:00:00,20.71
id_7,05/13/2025 00:00:00,17.83
id_0,05/14/2025 00:00:00,15.87
id_1,05/14/2025 00:00:00,14.67
id_2,05/14/2025 00:00:00,17.73
id_3,05/14/2025 00:00:00,22.57
id_4,05/14/2025 00:00:00,12.46
id_5,05/14/2025 00:00:00,14.86
id_6,05/14/2025 00:00:00,20.46
id_7,05/14/2025 00:00:00,17.66
id_0,05/15/2025 00:00:00,15.83
id_1,05/15/2025 00:00:00,14.49
id_2,05/15/2025 00:00:00,17.83
id_3,05/15/2025 00:00:00,22.62
id_4,05/15/2025 00:00:00,12.41
id_5,05/15/2025 00:00:00,14.99
id_6,05/15/2025 00:00:00,20.29
id_7,05/15/2025 00:00:00,17.77
id_0,05/16/2025 00:00:00,16.04
id_1,05/16/2025 00:00:00,14.51
id_2,05/16/2025 00:00:00,17.12
id_3,05/16/2025 00:00:00,21.89
id_4,05/16/2025 00:00:00,12.38
id_5,05/16/2025 00:00:00,15.04
id_6,05/16/2025 00:00:00,20.74
id_7,05/16/2025 00:00:00,17.65
id_0,05/19/2025 00:00:00,16.07
id_1,05/19/2025 00:00:00,14.4
id_2,05/19/2025 00:00:00,17.19
id_3,05/19/2025 00:00:00,20.64
id_4,05/19/2025 00:00:00,12.23
id_5,05/19/2025 00:00:00,15.18
id_6,05/19/2025 00:00:00,20.75
id_7,05/19/2025 00:00:00,17.69
id_0,05/20/2025 00:00:00,15.63
id_1,05/20/2025 00:00:00,14.28
id_2,05/20/2025 00:00:00,16.98
id_3,05/20/2025 00:00:00,20.65
id_4,05/20/2025 00:00:00,12.41
id_5,05/20/2025 00:00:00,15.29
id_6,05/20/2025 00:00:00,20.85
id_7,05/20/2025 00:00:00,17.76
id_0,05/21/2025 00:00:00,15.56
id_1,05/21/2025 00:00:00,14.36
id_2,05/21/2025 00:00:00,16.33
id_3,05/21/2025 00:00:00,20.24
id_4,05/21/2025 00:00:00,12.44
id_5,05/21/2025 00:00:00,15.47
id_6,05/21/2025 00:00:00,20.94
id_7,05/21/2025 00:00:00,17.63
id_0,05/22/2025 00:00:00,15.79
id_1,05/22/2025 00:00:00,14.71
id_2,05/22/2025 00:00:00,16.39
id_3,05/22/2025 00:00:00,20.85
id_4,05/22/2025 00:00:00,12.61
id_5,05/22/2025 00:00:00,15.55
id_6,05/22/2025 00:00:00,20.72
id_7,05/22/2025 00:00:00,17.52
id_0,05/23/2025 00:00:00,15.96
id_1,05/23/2025 00:00:00,14.29
id_2,05/23/2025 00:00:00,16.8
id_3,05/23/2025 00:00:00,21.56
id_4,05/23/2025 00:00:00,12.67
id_5,05/23/2025 00:00:00,15.54
id_6,05/23/2025 00:00:00,20.84
id_7,05/23/2025 00:00:00,17.5
id_0,05/26/2025 00:00:00,15.45
id_1,05/26/2025 00:00:00,14.11
id_2,05/26/2025 00:00:00,17.03
id_3,05/26/2025 00:00:00,20.17
id_4,05/26/2025 00:00:00,12.75
id_5,05/26/2025 00:00:00,15.47
id_6,05/26/2025 00:00:00,20.65
id_7,05/26/2025 00:00:00,17.65
id_0,05/27/2025 00:00:00,15.14
id_1,05/27/2025 00:00:00,13.56
id_2,05/27/2025 00:00:00,16.39
id_3,05/27/2025 00:00:00,20.68
id_4,05/27/2025 00:00:00,12.93
id_5,05/27/2025 00:00:00,15.61
id_6,05/27/2025 00:00:00,20.7
id_7,05/27/2025 00:00:00,18.04
id_0,05/28/2025 00:00:00,15.05
id_1,05/28/2025 00:00:00,14.05
id_2,05/28/2025 00:00:00,16.58
id_3,05/28/2025 00:00:00,21.16
id_4,05/28/2025 00:00:00,12.86
id_5,05/28/2025 00:00:00,15.61
id_6,05/28/2025 00:00:00,20.41
id_7,05/28/2025 00:00:00,18.03
id_0,05/29/2025 00:00:00,14.96
id_1,05/29/2025 00:00:00,14.48
id_2,05/29/2025 00:00:00,16.46
id_3,05/29/2025 00:00:00,21.38
id_4,05/29/2025 00:00:00,12.95
id_5,05/29/2025 00:00:00,15.59
id_6,05/29/2025 00:00:00,20.18
id_7,05/29/2025 00:00:00,17.85
id_0,05/30/2025 00:00:00,14.92
id_1,05/30/2025 00:00:00,14.33
id_2,05/30/2025 00:00:00,16.95
id_3,05/30/2025 00:00:00,21.17
id_4,05/30/2025 00:00:00,12.95
id_5,05/30/2025 00:00:00,15.27
id_6,05/30/2025 00:00:00,20.04
id_7,05/30/2025 00:00:00,17.83
id_0,06/02/2025 00:00:00,14.71
id_1,06/02/2025 00:00:00,14.29
id_2,06/02/2025 00:00:00,16.46
id_3,06/02/2025 00:00:00,19.46
id_4,06/02/2025 00:00:00,12.94
id_5,06/02/2025 00:00:00,15.27
id_6,06/02/2025 00:00:00,20.08
id_7,06/02/2025 00:00:00,17.9
id_0,06/03/2025 00:00:00,14.78
id_1,06/03/2025 00:00:00,14.61
id_2,06/03/2025 00:00:00,15.9
id_3,06/03/2025 00:00:00,19.33
id_4,06/03/2025 00:00:00,12.98
id_5,06/03/2025 00:00:00,15.56
id_6,06/03/2025 00:00:00,20.18
id_7,06/03/2025 00:00:00,17.81
id_0,06/04/2025 00:00:00,15.19
id_1,06/04/2025 00:00:00,15.04
id_2,06/04/2025 00:00:00,16.3
id_3,06/04/2025 00:00:00,18.98
id_4,06/04/2025 00:00:00,12.96
id_5,06/04/2025 00:00:00,15.34
id_6,06/04/2025 00:00:00,20.11
id_7,06/04/2025 00:00:00,17.77
id_0,06/05/2025 00:00:00,15.59
id_1,06/05/2025 00:00:00,15.48
id_2,06/05/2025 00:00:00,16.16
id_3,06/05/2025 00:00:00,19.59
id_4,06/05/2025 00:00:00,13.16
id_5,06/05/2025 00:00:00,15.17
id_6,06/05/2025 00:00:00,20.36
id_7,06/05/2025 00:00:00,17.69
id_0,06/06/2025 00:00:00,15.43
id_1,06/06/2025 00:00:00,15.41
id_2,06/06/2025 00:00:00,15.93
id_3,06/06/2025 00:00:00,18.8
id_4,06/06/2025 00:00:00,13.41
id_5,06/06/2025 00:00:00,14.96
id_6,06/06/2025 00:00:00,20.06
id_7,06/06/2025 00:00:00,17.68
