Id,DateOfPrice,Value
id_2,05/05/2025 00:00:00,10.29
id_3,05/05/2025 00:00:00,21.48
id_4,05/05/2025 00:00:00,14.46
id_5,05/05/2025 00:00:00,10.62
id_6,05/05/2025 00:00:00,8.86
id_7,05/05/2025 00:00:00,14.4
id_0,05/06/2025 00:00:00,13.77
id_1,05/06/2025 00:00:00,16.6
id_2,05/06/2025 00:00:00,10.27
id_3,05/06/2025 00:00:00,21.32
id_4,05/06/2025 00:00:00,14.77
id_5,05/06/2025 00:00:00,10.74
id_6,05/06/2025 00:00:00,9.03
id_7,05/06/2025 00:00:00,14.78
id_0,05/07/2025 00:00:00,13.69
id_1,05/07/2025 00:00:00,17.07
id_2,05/07/2025 00:00:00,10.33
id_3,05/07/2025 00:00:00,21.6
id_4,05/07/2025 00:00:00,15.12
id_5,05/07/2025 00:00:00,10.49
id_6,05/07/2025 00:00:00,8.82
id_7,05/07/2025 00:00:00,14.14
id_0,05/08/2025 00:00:00,13.87
id_1,05/08/2025 00:00:00,17.39
id_2,05/08/2025 00:00:00,10.44
id_3,05/08/2025 00:00:00,20.62
id_4,05/08/2025 00:00:00,15
id_5,05/08/2025 00:00:00,10.55
id_6,05/08/2025 00:00:00,8.45
id_7,05/08/2025 00:00:00,14.35
id_0,05/09/2025 00:00:00,13.73
id_1,05/09/2025 00:00:00,17.69
id_2,05/09/2025 00:00:00,10.6
id_3,05/09/2025 00:00:00,20.95
id_4,05/09/2025 00:00:00,14.88
id_5,05/09/2025 00:00:00,10.56
id_6,05/09/2025 00:00:00,8.21
id_7,05/09/2025 00:00:00,14.17
id_0,05/12/2025 00:00:00,13.58
id_1,05/12/2025 00:00:00,17.39
id_2,05/12/2025 00:00:00,10.45
id_3,05/12/2025 00:00:00,20.17
id_4,05/12/2025 00:00:00,14.91
id_5,05/12/2025 00:00:00,11
id_6,05/12/2025 00:00:00,8.23
id_7,05/12/2025 00:00:00,14.01
id_0,05/13/2025 00:00:00,13.37
id_1,05/13/2025 00:00:00,17.21
id_2,05/13/2025 00:00:00,10.47
id_3,05/13/2025 00:00:00,19.82
id_4,05/13/2025 00:00:00,14.98
id_5,05/13/2025 00:00:00,11.2
id_6,05/13/2025 00:00:00,8.31
id_7,05/13/2025 00:00:00,14.48
id_0,05/14/2025 00:00:00,13.3
id_1,05/14/2025 00:00:00,17.43
id_2,05/14/2025 00:00:00,10.28
id_3,05/14/2025 00:00:00,20.37
id_4,05/14/2025 00:00:00,14.98
id_5,05/14/2025 00:00:00,11.3
id_6,05/14/2025 00:00:00,8.83
id_7,05/14/2025 00:00:00,14.2
id_0,05/15/2025 00:00:00,13.37
id_1,05/15/2025 00:00:00,17.68
id_2,05/15/2025 00:00:00,10.56
id_3,05/15/2025 00:00:00,20.36
id_4,05/15/2025 00:00:00,14.85
id_5,05/15/2025 00:00:00,11.29
id_6,05/15/2025 00:00:00,8.72
id_7,05/15/2025 00:00:00,14.13
id_0,05/16/2025 00:00:00,13.16
id_1,05/16/2025 00:00:00,17.86
id_2,05/16/2025 00:00:00,10.54
id_3,05/16/2025 00:00:00,20.34
id_4,05/16/2025 00:00:00,14.41
id_5,05/16/2025 00:00:00,10.93
id_6,05/16/2025 00:00:00,8.75
id_7,05/16/2025 00:00:00,14.29
id_0,05/19/2025 00:00:00,13.19
id_1,05/19/2025 00:00:00,18.12
id_2,05/19/2025 00:00:00,10.47
id_3,05/19/2025 00:00:00,20.78
id_4,05/19/2025 00:00:00,14.51
id_5,05/19/2025 00:00:00,11.17
id_6,05/19/2025 00:00:00,8.93
id_7,05/19/2025 00:00:00,14.68
id_0,05/20/2025 00:00:00,13.33
id_1,05/20/2025 00:00:00,18.04
id_2,05/20/2025 00:00:00,10.65
id_3,05/20/2025 00:00:00,21.2
id_4,05/20/2025 00:00:00,14.33
id_5,05/20/2025 00:00:00,11.27
id_6,05/20/2025 00:00:00,8.96
id_7,05/20/2025 00:00:00,14.56
id_0,05/21/2025 00:00:00,13.39
id_1,05/21/2025 00:00:00,18.11
id_2,05/21/2025 00:00:00,10.9
id_3,05/21/2025 00:00:00,21.08
id_4,05/21/2025 00:00:00,14.1
id_5,05/21/2025 00:00:00,11.23
id_6,05/21/2025 00:00:00,8.89
id_7,05/21/2025 00:00:00,14.6
id_0,05/22/2025 00:00:00,13.56
id_1,05/22/2025 00:00:00,18.37
id_2,05/22/2025 00:00:00,11
id_3,05/22/2025 00:00:00,21.53
id_4,05/22/2025 00:00:00,13.77
id_5,05/22/2025 00:00:00,11.07
id_6,05/22/2025 00:00:00,8.8
id_7,05/22/2025 00:00:00,14.12
id_0,05/23/2025 00:00:00,13.44
id_1,05/23/2025 00:00:00,18.12
id_2,05/23/2025 00:00:00,11.23
id_3,05/23/2025 00:00:00,21.2
id_4,05/23/2025 00:00:00,13.67
id_5,05/23/2025 00:00:00,10.99
id_6,05/23/2025 00:00:00,8.64
id_7,05/23/2025 00:00:00,14.04
id_0,05/26/2025 00:00:00,13.62
id_1,05/26/2025 00:00:00,18.35
id_2,05/26/2025 00:00:00,11.43
id_3,05/26/2025 00:00:00,21.06
id_4,05/26/2025 00:00:00,13.7
id_5,05/26/2025 00:00:00,10.99
id_6,05/26/2025 00:00:00,8.52
id_7,05/26/2025 00:00:00,14.1
id_0,05/27/2025 00:00:00,13.6
id_1,05/27/2025 00:00:00,18.53
id_2,05/27/2025 00:00:00,11.52
id_3,05/27/2025 00:00:00,20.86
id_4,05/27/2025 00:00:00,13.67
id_5,05/27/2025 00:00:00,11.2
id_6,05/27/2025 00:00:00,8.83
id_7,05/27/2025 00:00:00,14.73
id_0,05/28/2025 00:00:00,13.56
id_1,05/28/2025 00:00:00,18.31
id_2,05/28/2025 00:00:00,11.31
id_3,05/28/2025 00:00:00,20.95
id_4,05/28/2025 00:00:00,13.92
id_5,05/28/2025 00:00:00,11.15
id_6,05/28/2025 00:00:00,9.06
id_7,05/28/2025 00:00:00,14.75
id_0,05/29/2025 00:00:00,13.59
id_1,05/29/2025 00:00:00,18.52
id_2,05/29/2025 00:00:00,11.27
id_3,05/29/2025 00:00:00,21.16
id_4,05/29/2025 00:00:00,13.79
id_5,05/29/2025 00:00:00,11.06
id_6,05/29/2025 00:00:00,9.25
id_7,05/29/2025 00:00:00,14.62
id_0,05/30/2025 00:00:00,13.4
id_1,05/30/2025 00:00:00,18.54
id_2,05/30/2025 00:00:00,11.4
id_3,05/30/2025 00:00:00,20.29
id_4,05/30/2025 00:00:00,14.28
id_5,05/30/2025 00:00:00,11.03
id_6,05/30/2025 00:00:00,9.46
id_7,05/30/2025 00:00:00,14.53
id_0,06/02/2025 00:00:00,13.2
id_1,06/02/2025 00:00:00,18.08
id_2,06/02/2025 00:00:00,11.49
id_3,06/02/2025 00:00:00,20.26
id_4,06/02/2025 00:00:00,14.21
id_5,06/02/2025 00:00:00,11
id_6,06/02/2025 00:00:00,8.98
id_7,06/02/2025 00:00:00,14.73
id_0,06/03/2025 00:00:00,13.37
id_1,06/03/2025 00:00:00,18.47
id_2,06/03/2025 00:00:00,11.73
id_3,06/03/2025 00:00:00,21.07
id_4,06/03/2025 00:00:00,14.21
id_5,06/03/2025 00:00:00,10.81
id_6,06/03/2025 00:00:00,8.86
id_7,06/03/2025 00:00:00,15.4
id_0,06/04/2025 00:00:00,13.47
id_1,06/04/2025 00:00:00,18.97
id_2,06/04/2025 00:00:00,11.81
id_3,06/04/2025 00:00:00,21.25
id_4,06/04/2025 00:00:00,13.98
id_5,06/04/2025 00:00:00,10.37
id_6,06/04/2025 00:00:00,9.04
id_7,06/04/2025 00:00:00,15.1
id_0,06/05/2025 00:00:00,13.43
id_1,06/05/2025 00:00:00,19.22
id_2,06/05/2025 00:00:00,11.83
id_3,06/05/2025 00:00:00,21.82
id_4,06/05/2025 00:00:00,13.96
id_5,06/05/2025 00:00:00,10.58
id_6,06/05/2025 00:00:00,9.22
id_7,06/05/2025 00:00:00,15.47
id_0,06/06/2025 00:00:00,13.41
id_1,06/06/2025 00:00:00,19.09
id_2,06/06/2025 00:00:00,11.86
id_3,06/06/2025 00:00:00,21.64
id_4,06/06/2025 00:00:00,14.04
id_5,06/06/2025 00:00:00,10.68
id_6,06/06/2025 00:00:00,9.34
id_7,06/06/2025 00:00:00,16.24
